,Freq,Ia,Ib,Ic,PF,UpdateTime,Va,Vb,Vc,kPt,kQt,kSt,kVARh_Q1,kVARh_Q2,kVARh_Q3,kVARh_Q4,kVAh+,kVAh-,kWh+,kWh-,kWh_abs,kWh_net,θIA,θIB,θIC,θVA,θVB,θVC
0,59.900000000000006,2.2,2.2,3.0,0.68,2022-09-18 23:59:59,6821.0,6696.0,6814.0,34.0,-34.0,50.0,248.0,0.0,0.0,225862.0,446296.0,4.0,334464.0,0.0,334466.0,334462.0,327.52,65.64,194.33,0.0,120.65,240.55
1,60.0,2.2,2.2,3.0,0.67,2022-09-19 00:00:19,6813.0,6678.0,6809.0,34.0,-34.0,52.0,248.0,0.0,0.0,225862.0,446296.0,4.0,334464.0,0.0,334466.0,334462.0,327.52,65.56,194.16,0.0,120.57000000000001,240.38
2,59.900000000000006,2.2,2.2,3.0,0.68,2022-09-19 00:01:04,6815.0,6687.0,6809.0,36.0,-34.0,52.0,248.0,0.0,0.0,225862.0,446296.0,4.0,334464.0,0.0,334466.0,334462.0,327.52,65.73,195.89000000000001,0.0,120.74000000000001,240.89000000000001
3,59.900000000000006,2.2,2.2,3.0,0.67,2022-09-19 00:01:24,6807.0,6688.0,6800.0,36.0,-34.0,52.0,248.0,0.0,0.0,225862.0,446296.0,4.0,334464.0,0.0,334466.0,334462.0,328.67,65.81,194.67000000000002,0.0,120.82000000000001,240.89000000000001
4,59.900000000000006,2.2,2.4000000000000004,3.0,0.71,2022-09-19 00:02:09,6816.0,6698.0,6812.0,38.0,-36.0,54.0,248.0,0.0,0.0,225864.0,446298.0,4.0,334464.0,0.0,334466.0,334464.0,327.52,68.43,199.22,0.0,120.74000000000001,240.55
5,59.900000000000006,2.2,2.4000000000000004,3.0,0.71,2022-09-19 00:02:30,6822.0,6698.0,6814.0,38.0,-34.0,54.0,248.0,0.0,0.0,225864.0,446298.0,4.0,334466.0,0.0,334466.0,334464.0,325.71,69.73,199.22,0.0,120.74000000000001,240.72
6,60.1,2.4000000000000004,2.4000000000000004,3.0,0.7000000000000001,2022-09-19 00:03:15,6828.0,6695.0,6821.0,38.0,-34.0,54.0,248.0,0.0,0.0,225864.0,446298.0,4.0,334466.0,0.0,334468.0,334464.0,322.69,71.08,198.78,0.0,120.48,240.13
7,60.0,2.4000000000000004,2.4000000000000004,3.0,0.7000000000000001,2022-09-19 00:03:35,6818.0,6679.0,6810.0,38.0,-34.0,54.0,248.0,0.0,0.0,225864.0,446298.0,4.0,334466.0,0.0,334468.0,334464.0,323.97,69.86,197.51,0.0,120.57000000000001,240.13
8,60.0,2.4000000000000004,2.4000000000000004,2.8000000000000003,0.72,2022-09-19 00:04:20,6829.0,6694.0,6819.0,38.0,-34.0,54.0,248.0,0.0,0.0,225864.0,446300.0,4.0,334466.0,0.0,334468.0,334464.0,323.97,71.34,199.03,0.0,120.74000000000001,240.38
9,60.0,2.4000000000000004,2.4000000000000004,2.8000000000000003,0.68,2022-09-19 00:04:41,6822.0,6692.0,6811.0,36.0,-36.0,54.0,248.0,0.0,0.0,225864.0,446300.0,4.0,334466.0,0.0,334468.0,334464.0,322.3,69.73,195.46,0.0,120.74000000000001,240.46
10,60.0,2.4000000000000004,2.4000000000000004,2.8000000000000003,0.6900000000000001,2022-09-19 00:05:26,6817.0,6697.0,6809.0,36.0,-36.0,54.0,248.0,0.0,0.0,225866.0,446300.0,4.0,334466.0,0.0,334468.0,334466.0,322.3,69.56,196.6,0.0,120.57000000000001,240.38
11,59.900000000000006,2.4000000000000004,2.4000000000000004,2.8000000000000003,0.72,2022-09-19 00:05:46,6813.0,6693.0,6810.0,38.0,-36.0,54.0,248.0,0.0,0.0,225866.0,446300.0,4.0,334468.0,0.0,334468.0,334466.0,325.17,69.81,197.1,0.0,120.82000000000001,240.89000000000001
12,60.0,2.4000000000000004,2.4000000000000004,2.8000000000000003,0.7000000000000001,2022-09-19 00:06:31,6825.0,6701.0,6817.0,36.0,-36.0,54.0,248.0,0.0,0.0,225866.0,446302.0,4.0,334468.0,0.0,334470.0,334466.0,322.3,69.56,195.29,0.0,120.57000000000001,240.3
13,59.900000000000006,2.4000000000000004,2.4000000000000004,2.8000000000000003,0.7000000000000001,2022-09-19 00:06:52,6821.0,6695.0,6813.0,38.0,-36.0,54.0,248.0,0.0,0.0,225866.0,446302.0,4.0,334468.0,0.0,334470.0,334466.0,323.53000000000003,69.64,196.85,0.0,120.65,240.63
