,Freq,Ia,Ib,Ic,PF,UpdateTime,Va,Vb,Vc,kPt,kQt,kSt,kVARh_Q1,kVARh_Q2,kVARh_Q3,kVARh_Q4,kVAh+,kVAh-,kWh+,kWh-,kWh_abs,kWh_net,θIA,θIB,θIC,θVA,θVB,θVC
0,59.900000000000006,2.4000000000000004,2.2,2.8000000000000003,0.6900000000000001,2022-09-25 00:00:30,6790.0,6680.0,6798.0,34.0,-34.0,50.0,248.0,0.0,0.0,230780.0,458222.0,4.0,344804.0,0.0,344806.0,344802.0,325.17,70.37,191.56,0.0,120.57000000000001,240.55
1,59.900000000000006,2.4000000000000004,2.2,2.8000000000000003,0.68,2022-09-25 00:00:51,6787.0,6681.0,6799.0,34.0,-34.0,50.0,248.0,0.0,0.0,230780.0,458222.0,4.0,344804.0,0.0,344806.0,344802.0,322.3,72.37,191.81,0.0,120.74000000000001,240.8
2,60.1,2.4000000000000004,2.2,2.8000000000000003,0.6900000000000001,2022-09-25 00:01:36,6786.0,6666.0,6798.0,34.0,-34.0,50.0,248.0,0.0,0.0,230780.0,458222.0,4.0,344804.0,0.0,344806.0,344804.0,323.97,70.33,192.44,0.0,120.23,240.04
3,60.0,2.6,2.2,2.8000000000000003,0.6900000000000001,2022-09-25 00:01:59,6805.0,6682.0,6814.0,34.0,-34.0,50.0,248.0,0.0,0.0,230782.0,458222.0,4.0,344804.0,0.0,344806.0,344804.0,322.3,70.29,191.57,0.0,120.48,240.38
4,59.900000000000006,2.4000000000000004,2.2,2.8000000000000003,0.67,2022-09-25 00:02:43,6795.0,6665.0,6800.0,34.0,-34.0,52.0,248.0,0.0,0.0,230782.0,458224.0,4.0,344806.0,0.0,344806.0,344804.0,322.3,70.67,193.03,0.0,120.57000000000001,240.63
5,59.900000000000006,2.4000000000000004,2.2,2.8000000000000003,0.6900000000000001,2022-09-25 00:03:02,6793.0,6683.0,6802.0,34.0,-34.0,50.0,248.0,0.0,0.0,230782.0,458224.0,4.0,344806.0,0.0,344808.0,344804.0,323.97,69.03,193.11,0.0,120.74000000000001,240.72
6,60.0,2.4000000000000004,2.2,2.8000000000000003,0.68,2022-09-25 00:03:46,6824.0,6708.0,6837.0,34.0,-36.0,50.0,248.0,0.0,0.0,230782.0,458224.0,4.0,344806.0,0.0,344808.0,344804.0,323.97,67.18,191.4,0.0,120.4,240.3
7,59.900000000000006,2.4000000000000004,2.2,2.8000000000000003,0.65,2022-09-25 00:04:08,6825.0,6711.0,6836.0,32.0,-36.0,50.0,248.0,0.0,0.0,230782.0,458224.0,4.0,344806.0,0.0,344808.0,344804.0,321.0,67.04,190.52,0.0,120.65,240.72
8,59.900000000000006,2.2,2.2,2.8000000000000003,0.67,2022-09-25 00:04:53,6817.0,6709.0,6836.0,32.0,-34.0,48.0,248.0,0.0,0.0,230782.0,458226.0,4.0,344806.0,0.0,344808.0,344804.0,323.13,63.59,191.82,0.0,120.57000000000001,240.63
9,59.900000000000006,2.2,2.2,2.8000000000000003,0.65,2022-09-25 00:05:13,6813.0,6699.0,6832.0,32.0,-36.0,50.0,248.0,0.0,0.0,230782.0,458226.0,4.0,344806.0,0.0,344808.0,344806.0,323.13,65.47,191.57,0.0,120.48,240.55
