,Freq,Ia,Ib,Ic,PF,UpdateTime,Va,Vb,Vc,kPt,kQt,kSt,kVARh_Q1,kVARh_Q2,kVARh_Q3,kVARh_Q4,kVAh+,kVAh-,kWh+,kWh-,kWh_abs,kWh_net,θIA,θIB,θIC,θVA,θVB,θVC
0,60.0,4.56,4.68,4.68,0.92,2022-09-16 00:00:10,6767.0,6677.0,6863.0,90.0,33.6,96.0,116935.2,0.0,0.0,0.0,306505.2,0.0,260702.4,0.0,260702.4,260702.4,21.31,140.4,262.1,0.0,120.15,240.89000000000001
1,59.900000000000006,4.68,4.8,4.68,0.93,2022-09-16 00:00:27,6772.0,6680.0,6865.0,90.0,32.4,96.0,116935.2,0.0,0.0,0.0,306505.2,0.0,260702.4,0.0,260702.4,260702.4,20.09,139.88,261.82,0.0,120.23,240.97
2,59.900000000000006,4.4399999999999995,4.32,4.4399999999999995,0.93,2022-09-16 00:01:15,6765.0,6673.0,6859.0,86.39999999999999,32.4,91.2,116936.4,0.0,0.0,0.0,306506.39999999997,0.0,260703.59999999998,0.0,260703.59999999998,260703.59999999998,22.77,142.03,259.57,0.0,120.23,241.14000000000001
3,59.900000000000006,4.4399999999999995,4.2,4.32,0.92,2022-09-16 00:01:33,6777.0,6682.0,6869.0,82.8,32.4,88.8,116936.4,0.0,0.0,0.0,306507.6,0.0,260703.59999999998,0.0,260703.59999999998,260703.59999999998,23.19,142.96,261.21,0.0,120.23,241.05
4,59.900000000000006,4.08,4.32,4.32,0.92,2022-09-16 00:02:21,6772.0,6674.0,6863.0,79.2,33.6,86.39999999999999,116936.4,0.0,0.0,0.0,306508.8,0.0,260704.8,0.0,260704.8,260704.8,23.580000000000002,142.12,265.53000000000003,0.0,120.31,241.14000000000001
5,60.0,4.2,4.32,4.32,0.91,2022-09-16 00:02:38,6781.0,6687.0,6876.0,86.39999999999999,34.8,92.39999999999999,116936.4,0.0,0.0,0.0,306508.8,0.0,260706.0,0.0,260706.0,260706.0,22.93,141.24,263.92,0.0,120.06,240.8
6,60.0,4.4399999999999995,4.56,4.4399999999999995,0.92,2022-09-16 00:03:26,6776.0,6678.0,6868.0,84.0,33.6,90.0,116937.59999999999,0.0,0.0,0.0,306510.0,0.0,260707.19999999998,0.0,260707.19999999998,260707.19999999998,22.3,142.07,262.85,0.0,120.15,240.8
7,60.0,4.8,4.56,4.4399999999999995,0.92,2022-09-16 00:03:44,6776.0,6679.0,6869.0,87.6,34.8,94.8,116937.59999999999,0.0,0.0,0.0,306511.2,0.0,260707.19999999998,0.0,260707.19999999998,260707.19999999998,20.62,143.87,260.73,0.0,120.06,240.63
8,60.0,4.68,4.56,4.56,0.93,2022-09-16 00:04:32,6787.0,6694.0,6883.0,87.6,33.6,93.6,116937.59999999999,0.0,0.0,0.0,306512.39999999997,0.0,260708.4,0.0,260708.4,260708.4,21.8,144.14000000000001,259.7,0.0,119.98,240.63
9,59.900000000000006,4.2,3.84,4.2,0.91,2022-09-16 00:04:49,6774.0,6681.0,6860.0,75.6,33.6,82.8,116937.59999999999,0.0,0.0,0.0,306512.39999999997,0.0,260708.4,0.0,260708.4,260708.4,26.88,144.35,262.37,0.0,120.23,240.97
10,59.900000000000006,4.32,4.08,4.32,0.92,2022-09-16 00:05:37,6764.0,6671.0,6856.0,82.8,34.8,90.0,116938.8,0.0,0.0,0.0,306513.6,0.0,260709.59999999998,0.0,260709.59999999998,260709.59999999998,25.05,143.41,261.55,0.0,120.4,241.22
11,59.900000000000006,4.08,4.2,4.2,0.92,2022-09-16 00:05:55,6772.0,6678.0,6864.0,80.39999999999999,32.4,86.39999999999999,116938.8,0.0,0.0,0.0,306513.6,0.0,260710.8,0.0,260710.8,260710.8,23.67,141.71,263.62,0.0,120.31,241.05
12,60.0,4.8,4.4399999999999995,4.4399999999999995,0.92,2022-09-16 00:06:43,6762.0,6667.0,6853.0,86.39999999999999,34.8,93.6,116938.8,0.0,0.0,0.0,306514.8,0.0,260710.8,0.0,260710.8,260710.8,22.77,143.34,261.37,0.0,120.15,240.89000000000001
13,59.900000000000006,4.92,4.68,4.68,0.92,2022-09-16 00:07:00,6782.0,6689.0,6870.0,88.8,34.8,96.0,116938.8,0.0,0.0,0.0,306516.0,0.0,260712.0,0.0,260712.0,260712.0,21.8,143.70000000000002,260.02,0.0,120.15,240.97
14,60.0,4.8,4.56,4.32,0.93,2022-09-16 00:07:48,6778.0,6685.0,6871.0,87.6,34.8,93.6,116940.0,0.0,0.0,0.0,306517.2,0.0,260713.19999999998,0.0,260713.19999999998,260713.19999999998,20.77,144.92000000000002,259.79,0.0,120.15,240.72
15,60.0,4.32,4.2,4.08,0.92,2022-09-16 00:08:06,6779.0,6687.0,6870.0,81.6,32.4,87.6,116940.0,0.0,0.0,0.0,306517.2,0.0,260713.19999999998,0.0,260713.19999999998,260713.19999999998,21.92,143.45000000000002,261.6,0.0,120.06,240.72
16,60.0,4.4399999999999995,3.96,4.2,0.92,2022-09-16 00:08:54,6785.0,6690.0,6878.0,79.2,33.6,86.39999999999999,116940.0,0.0,0.0,0.0,306518.39999999997,0.0,260714.4,0.0,260714.4,260714.4,25.05,146.45000000000002,259.86,0.0,120.23,240.97
17,59.900000000000006,4.2,3.84,4.08,0.9,2022-09-16 00:09:11,6775.0,6684.0,6883.0,76.8,33.6,84.0,116940.0,0.0,0.0,0.0,306518.39999999997,0.0,260714.4,0.0,260714.4,260714.4,26.560000000000002,144.27,262.11,0.0,120.15,240.97
18,59.800000000000004,4.32,4.56,4.32,0.91,2022-09-16 00:09:59,6770.0,6675.0,6863.0,80.39999999999999,34.8,87.6,116941.2,0.0,0.0,0.0,306519.6,0.0,260715.59999999998,0.0,260715.59999999998,260715.59999999998,21.39,144.22,266.37,0.0,120.4,241.39000000000001
19,59.900000000000006,4.32,4.68,4.32,0.92,2022-09-16 00:10:17,6790.0,6699.0,6888.0,86.39999999999999,36.0,93.6,116941.2,0.0,0.0,0.0,306520.8,0.0,260716.8,0.0,260716.8,260716.8,19.87,145.09,264.25,0.0,120.31,241.05
20,59.900000000000006,4.2,4.32,4.32,0.91,2022-09-16 00:11:05,6793.0,6694.0,6885.0,81.6,34.8,88.8,116941.2,0.0,0.0,0.0,306522.0,0.0,260716.8,0.0,260716.8,260716.8,23.1,142.98,264.25,0.0,120.15,241.05
21,59.900000000000006,4.2,4.32,4.32,0.91,2022-09-16 00:11:22,6793.0,6698.0,6886.0,81.6,33.6,88.8,116941.2,0.0,0.0,0.0,306522.0,0.0,260718.0,0.0,260718.0,260718.0,23.1,142.5,264.34000000000003,0.0,120.31,241.14000000000001
