,Freq,Ia,Ib,Ic,PF,UpdateTime,Va,Vb,Vc,kPt,kQt,kSt,kVARh_Q1,kVARh_Q2,kVARh_Q3,kVARh_Q4,kVAh+,kVAh-,kWh+,kWh-,kWh_abs,kWh_net,θIA,θIB,θIC,θVA,θVB,θVC
0,59.900000000000006,2.88,3.0,3.36,0.92,2022-09-14 00:00:21,6734.0,6636.0,6825.0,57.599999999999994,21.599999999999998,62.4,116091.59999999999,0.0,0.0,0.0,304052.39999999997,0.0,258424.8,0.0,258424.8,258424.8,26.07,133.53,262.45,0.0,120.23,240.97
1,59.900000000000006,2.76,3.0,3.36,0.92,2022-09-14 00:00:38,6738.0,6639.0,6829.0,57.599999999999994,21.599999999999998,62.4,116091.59999999999,0.0,0.0,0.0,304052.39999999997,0.0,258424.8,0.0,258424.8,258424.8,25.14,133.77,262.45,0.0,120.23,240.97
2,60.0,2.88,3.0,3.48,0.92,2022-09-14 00:01:26,6740.0,6645.0,6832.0,58.8,21.599999999999998,63.599999999999994,116092.8,0.0,0.0,0.0,304053.6,0.0,258426.0,0.0,258426.0,258426.0,25.14,134.1,261.79,0.0,120.06,240.63
3,60.0,2.6399999999999997,2.88,3.36,0.91,2022-09-14 00:02:29,6741.0,6647.0,6835.0,56.4,21.599999999999998,61.199999999999996,116092.8,0.0,0.0,0.0,304054.8,0.0,258427.19999999998,0.0,258427.19999999998,258427.19999999998,29.05,132.73,263.63,0.0,119.98,240.55
4,60.0,2.6399999999999997,2.88,3.36,0.91,2022-09-14 00:02:49,6744.0,6650.0,6838.0,56.4,21.599999999999998,61.199999999999996,116092.8,0.0,0.0,0.0,304054.8,0.0,258427.19999999998,0.0,258427.19999999998,258427.19999999998,27.55,132.82,264.23,0.0,120.06,240.8
5,59.900000000000006,2.88,3.0,3.48,0.92,2022-09-14 00:03:37,6766.0,6673.0,6860.0,57.599999999999994,22.8,63.599999999999994,116092.8,0.0,0.0,0.0,304056.0,0.0,258428.4,0.0,258428.4,258428.4,29.87,134.01,263.48,0.0,120.23,241.05
6,60.0,3.2399999999999998,3.7199999999999998,4.2,0.92,2022-09-14 00:03:55,6769.0,6680.0,6863.0,72.0,25.2,78.0,116092.8,0.0,0.0,0.0,304056.0,0.0,258428.4,0.0,258428.4,258428.4,25.34,130.81,263.16,0.0,120.15,240.97
7,60.0,3.2399999999999998,3.2399999999999998,3.5999999999999996,0.93,2022-09-14 00:04:43,6770.0,6679.0,6867.0,63.599999999999994,24.0,68.39999999999999,116094.0,0.0,0.0,0.0,304057.2,0.0,258429.59999999998,0.0,258429.59999999998,258429.59999999998,25.3,136.48,261.84000000000003,0.0,120.15,240.8
8,59.800000000000004,3.2399999999999998,3.2399999999999998,3.5999999999999996,0.93,2022-09-14 00:05:00,6761.0,6670.0,6860.0,64.8,22.8,68.39999999999999,116094.0,0.0,0.0,0.0,304057.2,0.0,258429.59999999998,0.0,258429.59999999998,258429.59999999998,24.05,136.47,261.57,0.0,120.4,241.31
9,59.900000000000006,3.12,3.2399999999999998,3.5999999999999996,0.9400000000000001,2022-09-14 00:05:48,6734.0,6644.0,6829.0,63.599999999999994,24.0,67.2,116094.0,0.0,0.0,0.0,304058.39999999997,0.0,258430.8,0.0,258430.8,258430.8,24.84,136.48,262.01,0.0,120.15,240.97
