,Freq,Ia,Ib,Ic,PF,UpdateTime,Va,Vb,Vc,kPt,kQt,kSt,kVARh_Q1,kVARh_Q2,kVARh_Q3,kVARh_Q4,kVAh+,kVAh-,kWh+,kWh-,kWh_abs,kWh_net,θIA,θIB,θIC,θVA,θVB,θVC
0,60.0,3.48,3.84,3.96,0.92,2022-09-28 00:00:09,6754.0,6654.0,6843.0,72.0,28.799999999999997,78.0,121623.59999999999,0.0,0.0,0.0,320026.8,0.0,273238.8,0.0,273238.8,273238.8,22.1,140.23,264.38,0.0,120.31,240.89000000000001
1,60.0,3.84,4.32,4.08,0.92,2022-09-28 00:00:27,6752.0,6655.0,6844.0,74.39999999999999,28.799999999999997,80.39999999999999,121623.59999999999,0.0,0.0,0.0,320026.8,0.0,273238.8,0.0,273238.8,273238.8,21.03,138.66,264.39,0.0,120.23,240.8
2,60.0,3.0,3.36,3.2399999999999998,0.9400000000000001,2022-09-28 00:01:14,6748.0,6658.0,6845.0,63.599999999999994,20.4,68.39999999999999,121623.59999999999,0.0,0.0,0.0,320028.0,0.0,273240.0,0.0,273240.0,273240.0,17.240000000000002,137.45000000000002,260.85,0.0,120.15,240.72
3,60.0,3.0,3.48,3.12,0.9400000000000001,2022-09-28 00:01:32,6751.0,6659.0,6847.0,62.4,20.4,66.0,121623.59999999999,0.0,0.0,0.0,320028.0,0.0,273240.0,0.0,273240.0,273240.0,15.94,138.38,262.86,0.0,120.23,240.89000000000001
4,59.900000000000006,3.2399999999999998,3.5999999999999996,3.36,0.9400000000000001,2022-09-28 00:02:20,6732.0,6655.0,6844.0,64.8,21.599999999999998,69.6,121623.59999999999,0.0,0.0,0.0,320029.2,0.0,273241.2,0.0,273241.2,273241.2,16.07,138.4,263.02,0.0,120.23,241.14000000000001
5,59.900000000000006,2.6399999999999997,3.2399999999999998,3.2399999999999998,0.92,2022-09-28 00:02:38,6728.0,6647.0,6839.0,58.8,21.599999999999998,63.599999999999994,121624.79999999999,0.0,0.0,0.0,320029.2,0.0,273241.2,0.0,273241.2,273241.2,22.01,134.43,267.08,0.0,120.4,241.31
6,59.900000000000006,3.0,3.36,3.2399999999999998,0.9400000000000001,2022-09-28 00:03:25,6719.0,6624.0,6814.0,61.199999999999996,21.599999999999998,64.8,121624.79999999999,0.0,0.0,0.0,320030.39999999997,0.0,273242.39999999997,0.0,273242.39999999997,273242.39999999997,20.32,137.8,263.11,0.0,120.23,240.97
7,60.0,2.88,3.2399999999999998,3.12,0.92,2022-09-28 00:03:43,6724.0,6630.0,6822.0,61.199999999999996,22.8,64.8,121624.79999999999,0.0,0.0,0.0,320030.39999999997,0.0,273242.39999999997,0.0,273242.39999999997,273242.39999999997,20.67,138.0,264.12,0.0,120.15,240.8
8,59.900000000000006,3.48,3.2399999999999998,3.2399999999999998,0.93,2022-09-28 00:04:31,6728.0,6626.0,6819.0,64.8,21.599999999999998,69.6,121624.79999999999,0.0,0.0,0.0,320031.6,0.0,273243.6,0.0,273243.6,273243.6,18.71,140.76,258.27,0.0,120.31,240.97
9,59.900000000000006,3.36,3.2399999999999998,3.36,0.9400000000000001,2022-09-28 00:04:49,6717.0,6618.0,6808.0,63.599999999999994,21.599999999999998,67.2,121624.79999999999,0.0,0.0,0.0,320031.6,0.0,273243.6,0.0,273243.6,273243.6,20.13,139.34,259.21,0.0,120.31,241.05
10,60.0,3.5999999999999996,3.36,3.36,0.9400000000000001,2022-09-28 00:05:37,6732.0,6629.0,6828.0,67.2,21.599999999999998,70.8,121624.79999999999,0.0,0.0,0.0,320032.8,0.0,273244.8,0.0,273244.8,273244.8,19.48,140.59,256.75,0.0,120.15,240.8
11,59.900000000000006,3.36,3.36,3.2399999999999998,0.9400000000000001,2022-09-28 00:05:54,6724.0,6626.0,6821.0,66.0,21.599999999999998,69.6,121626.0,0.0,0.0,0.0,320032.8,0.0,273244.8,0.0,273244.8,273244.8,18.43,140.45000000000002,258.93,0.0,120.31,241.05
12,60.0,3.12,3.12,3.0,0.93,2022-09-28 00:06:42,6735.0,6638.0,6831.0,58.8,20.4,63.599999999999994,121626.0,0.0,0.0,0.0,320034.0,0.0,273246.0,0.0,273246.0,273246.0,18.740000000000002,140.3,260.78000000000003,0.0,120.31,240.8
13,60.0,2.88,3.12,3.0,0.9400000000000001,2022-09-28 00:07:00,6743.0,6645.0,6839.0,56.4,20.4,60.0,121626.0,0.0,0.0,0.0,320034.0,0.0,273246.0,0.0,273246.0,273246.0,18.43,138.27,262.8,0.0,120.15,240.63
14,59.900000000000006,3.0,3.2399999999999998,3.12,0.93,2022-09-28 00:07:47,6715.0,6632.0,6826.0,61.199999999999996,20.4,64.8,121626.0,0.0,0.0,0.0,320035.2,0.0,273247.2,0.0,273247.2,273247.2,17.17,139.04,262.67,0.0,120.31,241.22
15,59.900000000000006,3.0,3.12,3.12,0.93,2022-09-28 00:08:05,6719.0,6633.0,6824.0,62.4,20.4,66.0,121626.0,0.0,0.0,0.0,320035.2,0.0,273247.2,0.0,273247.2,273247.2,17.81,137.36,261.67,0.0,120.4,241.22
16,60.0,3.5999999999999996,3.5999999999999996,3.36,0.9400000000000001,2022-09-28 00:08:53,6723.0,6625.0,6816.0,64.8,20.4,68.39999999999999,121626.0,0.0,0.0,0.0,320036.39999999997,0.0,273248.39999999997,0.0,273248.39999999997,273248.39999999997,16.53,140.59,256.79,0.0,120.15,240.97
17,59.900000000000006,3.48,3.36,3.12,0.9400000000000001,2022-09-28 00:09:11,6725.0,6624.0,6816.0,63.599999999999994,19.2,68.39999999999999,121626.0,0.0,0.0,0.0,320036.39999999997,0.0,273248.39999999997,0.0,273248.39999999997,273248.39999999997,15.94,140.3,257.56,0.0,120.4,241.22
18,59.900000000000006,4.2,3.96,3.84,0.9500000000000001,2022-09-28 00:09:59,6707.0,6612.0,6800.0,67.2,18.0,69.6,121627.2,0.0,0.0,0.0,320037.6,0.0,273249.6,0.0,273249.6,273249.6,16.62,141.5,252.09,0.0,120.4,241.14000000000001
