,Freq,Ia,Ib,Ic,PF,UpdateTime,Va,Vb,Vc,kPt,kQt,kSt,kVARh_Q1,kVARh_Q2,kVARh_Q3,kVARh_Q4,kVAh+,kVAh-,kWh+,kWh-,kWh_abs,kWh_net,θIA,θIB,θIC,θVA,θVB,θVC
0,59.900000000000006,3.36,3.36,3.96,0.93,2022-09-29 00:00:03,6819.0,6726.0,6908.0,69.6,25.2,74.39999999999999,122030.4,0.0,0.0,0.0,321241.2,0.0,274371.6,0.0,274371.6,274371.6,25.38,134.78,260.57,0.0,120.31,240.97
1,59.900000000000006,3.48,3.36,3.84,0.92,2022-09-29 00:00:21,6804.0,6708.0,6893.0,68.39999999999999,25.2,73.2,122030.4,0.0,0.0,0.0,321242.39999999997,0.0,274371.6,0.0,274371.6,274371.6,26.560000000000002,136.22,260.2,0.0,120.31,241.05
2,59.900000000000006,3.5999999999999996,3.48,3.84,0.93,2022-09-29 00:01:09,6793.0,6698.0,6883.0,69.6,25.2,74.39999999999999,122030.4,0.0,0.0,0.0,321242.39999999997,0.0,274372.8,0.0,274372.8,274372.8,24.3,137.52,259.26,0.0,120.48,241.31
3,59.900000000000006,3.5999999999999996,3.48,3.84,0.92,2022-09-29 00:01:27,6784.0,6694.0,6883.0,69.6,25.2,74.39999999999999,122030.4,0.0,0.0,0.0,321243.6,0.0,274372.8,0.0,274372.8,274372.8,24.3,137.44,259.09000000000003,0.0,120.4,241.14000000000001
4,59.900000000000006,3.36,3.2399999999999998,3.5999999999999996,0.93,2022-09-29 00:02:14,6787.0,6687.0,6875.0,67.2,25.2,72.0,122030.4,0.0,0.0,0.0,321243.6,0.0,274374.0,0.0,274374.0,274374.0,25.38,137.97,259.83,0.0,120.4,241.14000000000001
5,59.900000000000006,3.12,3.0,3.5999999999999996,0.93,2022-09-29 00:02:32,6784.0,6692.0,6881.0,63.599999999999994,25.2,68.39999999999999,122030.4,0.0,0.0,0.0,321244.8,0.0,274374.0,0.0,274374.0,274374.0,26.96,139.46,260.79,0.0,120.4,241.31
6,59.900000000000006,3.96,3.2399999999999998,3.84,0.93,2022-09-29 00:03:20,6795.0,6698.0,6887.0,72.0,25.2,76.8,122031.59999999999,0.0,0.0,0.0,321246.0,0.0,274375.2,0.0,274375.2,274375.2,23.8,140.23,256.26,0.0,120.4,241.14000000000001
7,59.900000000000006,3.7199999999999998,3.12,3.84,0.92,2022-09-29 00:03:38,6791.0,6701.0,6893.0,68.39999999999999,25.2,74.39999999999999,122031.59999999999,0.0,0.0,0.0,321246.0,0.0,274375.2,0.0,274375.2,274375.2,26.560000000000002,138.75,255.92000000000002,0.0,120.31,241.14000000000001
8,59.900000000000006,3.5999999999999996,3.12,3.7199999999999998,0.9400000000000001,2022-09-29 00:04:25,6790.0,6689.0,6879.0,69.6,24.0,74.39999999999999,122031.59999999999,0.0,0.0,0.0,321247.2,0.0,274376.39999999997,0.0,274376.39999999997,274376.39999999997,24.77,138.62,256.09000000000003,0.0,120.48,241.31
9,59.900000000000006,3.5999999999999996,3.12,3.7199999999999998,0.9400000000000001,2022-09-29 00:04:43,6798.0,6701.0,6888.0,68.39999999999999,24.0,72.0,122031.59999999999,0.0,0.0,0.0,321247.2,0.0,274376.39999999997,0.0,274376.39999999997,274376.39999999997,25.46,138.83,256.32,0.0,120.4,241.14000000000001
